Timestamp,Account,DateActivity,Task,Quantity,ManHours,AccountID
9/19/13 9:28,Calvin Klein,9/9/13,Housekeeping,0,27.25,10114030
9/19/13 9:27,Calvin Klein,9/9/13,Label Cartons,8575,96,10114030
9/19/13 9:28,Calvin Klein,9/9/13,Pack and Hold Pallets,350,20,10114030
9/19/13 9:27,Calvin Klein,9/9/13,Pick/Pack GOH,756,8,10114030
9/19/13 9:28,Calvin Klein,9/9/13,Pull and Stage for VAS,27264,9.5,10114030
9/19/13 9:27,Calvin Klein,9/9/13,Putaway Pallets,158,10.5,10114030
9/19/13 9:27,Calvin Klein,9/9/13,Receive Cartons,1347,10.5,10114030
9/19/13 9:28,Calvin Klein,9/9/13,Scan and Palletize Cartons,4165,22,10114030
9/19/13 9:28,Calvin Klein,9/9/13,Ship Cartons,579,3,10114030
9/19/13 9:28,Calvin Klein,9/9/13,Special Projects,0,11.5,10114030
9/11/13 14:50,Calvin Klein,9/10/13,Bulk Pull GOH,10,0,10114030
9/11/13 14:50,Calvin Klein,9/10/13,Bulk Pull Pallets,457,32,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Cycle Counting,211,4.5,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Housekeeping,0,27,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Pack and Hold Pallets,360,20,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Pick/Pack GOH,346,6,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Pick/Pack Pre-packs,114,0,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Pull and Stage for VAS,41776,19.5,10114030
9/11/13 14:50,Calvin Klein,9/10/13,Putaway Pallets,391,23.25,10114030
9/11/13 14:50,Calvin Klein,9/10/13,Receive Cartons,14845,96.25,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Scan and Palletize Cartons,11532,62,10114030
9/11/13 14:51,Calvin Klein,9/10/13,Ship Cartons,2515,13,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Bulk Pull Cartons,1306,10,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Bulk Pull GOH,695,8,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Bulk Pull Pallets,457,32,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Cycle Counting,219,12,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Housekeeping,0,27,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Label Cartons,9790,106.25,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Pack and Hold Pallets,415,23,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Pick/Pack GOH,337,8,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Pull and Stage for VAS,42336,8,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Putaway GOH,4847,5,10114030
9/16/13 9:01,Calvin Klein,9/11/13,Putaway Pallets,143,24,10114030
9/16/13 9:01,Calvin Klein,9/11/13,Receive Cartons,5935,65.5,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Scan and Palletize Cartons,5135,26,10114030
9/16/13 9:02,Calvin Klein,9/11/13,Ship Cartons,12086,60,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Bulk Pull Cartons,1166,11,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Bulk Pull GOH,681,8,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Bulk Pull Pallets,335,33,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Cycle Counting,147,16,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Housekeeping,0,25,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Label Cartons,9465,96,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Pack and Hold Pallets,350,20,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Pick/Pack GOH,480,8,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Pull and Stage for VAS,5856,6.25,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Putaway GOH,7189,8,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Putaway Pallets,553,34.5,10114030
9/16/13 8:53,Calvin Klein,9/12/13,Receive Cartons,10721,76,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Receive GOH,7189,9,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Scan and Palletize Cartons,5171,26,10114030
9/16/13 8:54,Calvin Klein,9/12/13,Ship Cartons,15583,75,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Bulk Pull Cartons,1066,12,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Bulk Pull GOH,487,8,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Bulk Pull Pallets,237,24,10114030
9/17/13 11:35,Calvin Klein,9/13/13,Cycle Counting,45,7.5,10114030
9/17/13 11:37,Calvin Klein,9/13/13,Housekeeping,0,25,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Label Cartons,12962,128,10114030
9/17/13 11:34,Calvin Klein,9/13/13,Pack and Hold Pallets,560,32,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Pick/Pack GOH,625,8,10114030
9/17/13 11:37,Calvin Klein,9/13/13,Pull and Stage for VAS,46110,15.75,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Putaway GOH,5212,6,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Putaway Pallets,144,9,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Receive Cartons,2445,18,10114030
9/17/13 11:33,Calvin Klein,9/13/13,Receive GOH,5212,7,10114030
9/17/13 11:34,Calvin Klein,9/13/13,Scan and Palletize Cartons,14851,73,10114030
9/17/13 11:34,Calvin Klein,9/13/13,Ship Cartons,5979,30,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Bulk Pull Cartons,809,8,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Bulk Pull GOH,0,8,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Bulk Pull Pallets,267,24,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Cycle Counting,115,11,10114030
9/25/13 8:26,Calvin Klein,9/16/13,Housekeeping,0,25,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Label Cartons,10584,124,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Pack and Hold Pallets,800,47,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Pick/Pack GOH,501,16,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Pick/Pack Pre-packs,426,4,10114030
9/25/13 8:26,Calvin Klein,9/16/13,Pull and Stage for VAS,29647,12.5,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Putaway GOH,5212,6,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Putaway Pallets,130,8,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Receive Cartons,266,2,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Scan and Palletize Cartons,15607,75,10114030
9/25/13 8:25,Calvin Klein,9/16/13,Ship Cartons,10740,53,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Bulk Pull Cartons,1388,16,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Bulk Pull Pallets,198,20,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Cycle Counting,212,13.5,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Housekeeping,0,25,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Label Cartons,12085,132.25,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Pack and Hold Pallets,340,19,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Pick/Pack GOH,128,4,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Pick/Pack Pre-packs,426,4,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Pull and Stage for VAS,30584,8.5,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Putaway GOH,5212,6,10114030
9/24/13 9:20,Calvin Klein,9/17/13,Putaway Pallets,454,27,10114030
9/24/13 9:20,Calvin Klein,9/17/13,Receive Cartons,9014,64,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Scan and Palletize Cartons,8534,42,10114030
9/24/13 9:21,Calvin Klein,9/17/13,Ship Cartons,6203,31,10114030
9/24/13 9:31,Calvin Klein,9/18/13,Box Cutting and Disposal,842,17,10114030
9/24/13 9:29,Calvin Klein,9/18/13,Bulk Pull Cartons,1218,10,10114030
9/24/13 9:29,Calvin Klein,9/18/13,Bulk Pull GOH,266,8,10114030
9/24/13 9:29,Calvin Klein,9/18/13,Bulk Pull Pallets,570,30,10114030
9/24/13 9:31,Calvin Klein,9/18/13,Cycle Counting,62,6,10114030
9/24/13 9:31,Calvin Klein,9/18/13,Housekeeping,0,49.5,10114030
9/24/13 9:30,Calvin Klein,9/18/13,Label Cartons,6346,72,10114030
9/24/13 9:30,Calvin Klein,9/18/13,Pack and Hold Pallets,430,25,10114030
9/24/13 9:30,Calvin Klein,9/18/13,Pick/Pack GOH,723,8,10114030
9/24/13 9:31,Calvin Klein,9/18/13,Pull and Stage for VAS,15344,10,10114030
9/24/13 9:29,Calvin Klein,9/18/13,Putaway Pallets,61,3.75,10114030
9/24/13 9:29,Calvin Klein,9/18/13,Receive Cartons,3441,25,10114030
9/24/13 9:30,Calvin Klein,9/18/13,Scan and Palletize Cartons,7810,39,10114030
9/24/13 9:30,Calvin Klein,9/18/13,Ship Cartons,9258,45,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Box Cutting and Disposal,2000,16,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Bulk Pull Cartons,1072,10,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Bulk Pull GOH,825,7,10114030
9/25/13 8:28,Calvin Klein,9/19/13,Bulk Pull Pallets,487,30,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Cycle Counting,575,17,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Housekeeping,0,25.5,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Label Cartons,11018,122,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Pack and Hold Pallets,850,51,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Pick/Pack GOH,671,9,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Pull and Stage for VAS,6588,3.5,10114030
9/25/13 8:28,Calvin Klein,9/19/13,Putaway Pallets,210,13,10114030
9/25/13 8:28,Calvin Klein,9/19/13,Receive Cartons,4355,31,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Scan and Palletize Cartons,10503,55,10114030
9/25/13 8:29,Calvin Klein,9/19/13,Ship Cartons,5417,28,10114030
9/24/13 16:27,Calvin Klein,9/20/13,Box Cutting and Disposal,0,8,10114030
9/24/13 16:18,Calvin Klein,9/20/13,Bulk Pull Cartons,1326,10,10114030
9/24/13 16:18,Calvin Klein,9/20/13,Bulk Pull GOH,2774,15,10114030
9/24/13 16:18,Calvin Klein,9/20/13,Bulk Pull Pallets,765,46,10114030
9/24/13 16:24,Calvin Klein,9/20/13,Cycle Counting,348,15,10114030
9/24/13 16:27,Calvin Klein,9/20/13,Housekeeping,0,25.5,10114030
9/24/13 16:18,Calvin Klein,9/20/13,Label Cartons,10845,120,10114030
9/24/13 16:21,Calvin Klein,9/20/13,Pack and Hold Pallets,700,43,10114030
9/24/13 16:18,Calvin Klein,9/20/13,Pick/Pack GOH,285,5,10114030
9/24/13 16:27,Calvin Klein,9/20/13,Pull and Stage for VAS,13367,8,10114030
9/24/13 16:18,Calvin Klein,9/20/13,Putaway Cartons,0,0.3,10114030
9/24/13 16:17,Calvin Klein,9/20/13,Putaway Pallets,182,11,10114030
9/24/13 16:17,Calvin Klein,9/20/13,Receive Cartons,0,31,10114030
9/24/13 16:20,Calvin Klein,9/20/13,Scan and Palletize Cartons,9045,45,10114030
9/24/13 16:22,Calvin Klein,9/20/13,Ship Cartons,7444,37,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Box Cutting and Disposal,956,8,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Bulk Pull Cartons,6006,38,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Bulk Pull Pallets,307,18.25,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Cycle Counting,348,16,10114030
9/25/13 8:35,Calvin Klein,9/23/13,Housekeeping,0,25.5,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Label Cartons,11954,112,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Pack and Hold Pallets,520,31,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Pick/Pack GOH,933,16,10114030
9/25/13 8:35,Calvin Klein,9/23/13,Pull and Stage for VAS,12567,8,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Putaway Pallets,323,20,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Receive Cartons,7364,52,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Scan and Palletize Cartons,9053,45,10114030
9/25/13 8:34,Calvin Klein,9/23/13,Ship Cartons,3009,15,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Box Cutting and Disposal,949,8,10114030
9/26/13 8:25,Calvin Klein,9/24/13,Bulk Pull Cartons,7722,46.25,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Bulk Pull GOH,273,8,10114030
9/26/13 8:25,Calvin Klein,9/24/13,Bulk Pull Pallets,173,10,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Cycle Counting,162,13,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Housekeeping,0,27.5,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Label Cartons,9300,104,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Pack and Hold Pallets,265,15,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Pick/Pack GOH,347,8,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Pull and Stage for VAS,15458,7,10114030
9/26/13 8:25,Calvin Klein,9/24/13,Putaway Pallets,432,25,10114030
9/26/13 8:25,Calvin Klein,9/24/13,Receive Cartons,88795,16,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Scan and Palletize Cartons,6612,33,10114030
9/26/13 8:26,Calvin Klein,9/24/13,Ship Cartons,7953,39,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Box Cutting and Disposal,1357,8,10114030
9/27/13 13:45,Calvin Klein,9/25/13,Bulk Pull Cartons,5417,0,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Bulk Pull GOH,507,8,10114030
9/27/13 13:45,Calvin Klein,9/25/13,Bulk Pull Pallets,145,53.5,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Cycle Counting,574,8,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Housekeeping,0,27.5,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Label Cartons,10566,111.25,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Pack and Hold Pallets,675,39,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Pick/Pack GOH,523,8,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Pull and Stage for VAS,10384,8,10114030
9/27/13 13:45,Calvin Klein,9/25/13,Putaway Pallets,142,8.5,10114030
9/27/13 13:45,Calvin Klein,9/25/13,Receive Cartons,3782,26.5,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Scan and Palletize Cartons,9966,50,10114030
9/27/13 13:46,Calvin Klein,9/25/13,Ship Cartons,3569,18,10114030
9/27/13 13:50,Calvin Klein,9/26/13,Box Cutting and Disposal,946,8,10114030
9/27/13 13:49,Calvin Klein,9/26/13,Bulk Pull Cartons,6973,48,10114030
9/27/13 13:49,Calvin Klein,9/26/13,Bulk Pull GOH,237,4,10114030
9/27/13 13:48,Calvin Klein,9/26/13,Bulk Pull Pallets,190,8,10114030
9/27/13 13:50,Calvin Klein,9/26/13,Cycle Counting,330,12,10114030
9/27/13 13:51,Calvin Klein,9/26/13,Housekeeping,0,25,10114030
9/27/13 13:49,Calvin Klein,9/26/13,Label Cartons,8811,88,10114030
9/27/13 13:50,Calvin Klein,9/26/13,Pack and Hold Pallets,315,18,10114030
9/27/13 13:50,Calvin Klein,9/26/13,Pick/Pack GOH,246,4,10114030
9/27/13 13:51,Calvin Klein,9/26/13,Pull and Stage for VAS,75770,10,10114030
9/27/13 13:47,Calvin Klein,9/26/13,Putaway Pallets,233,14,10114030
9/27/13 13:47,Calvin Klein,9/26/13,Receive Cartons,15408,110,10114030
9/27/13 13:50,Calvin Klein,9/26/13,Scan and Palletize Cartons,4407,23,10114030
9/27/13 13:50,Calvin Klein,9/26/13,Ship Cartons,7798,38,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Box Cutting and Disposal,2134,8,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Bulk Pull Cartons,13067,44,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Bulk Pull GOH,542,4,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Bulk Pull Pallets,404,24,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Cycle Counting,412,8,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Housekeeping,0,25,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Label Cartons,9544,96,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Pack and Hold Pallets,700,40,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Pick/Pack GOH,187,4,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Pull and Stage for VAS,70662,16,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Putaway Pallets,73,4.5,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Receive Cartons,2135,15.5,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Scan and Palletize Cartons,12564,65,10114030
9/30/13 11:09,Calvin Klein,9/27/13,Ship Cartons,2262,11,10114030
10/1/13 13:49,Calvin Klein,9/30/13,Box Cutting and Disposal,1047,8,10114030
10/1/13 13:44,Calvin Klein,9/30/13,Bulk Pull Cartons,15942,44.75,10114030
10/1/13 13:44,Calvin Klein,9/30/13,Bulk Pull GOH,801,8,10114030
10/1/13 13:44,Calvin Klein,9/30/13,Bulk Pull Pallets,417,14,10114030
10/1/13 13:47,Calvin Klein,9/30/13,Cycle Counting,191,8,10114030
10/1/13 13:51,Calvin Klein,9/30/13,Housekeeping,0,42,10114030
10/1/13 13:44,Calvin Klein,9/30/13,Label Cartons,8957,95,10114030
10/1/13 13:45,Calvin Klein,9/30/13,Pack and Hold Pallets,865,54,10114030
10/1/13 13:44,Calvin Klein,9/30/13,Pick/Pack GOH,1310,8,10114030
10/1/13 13:50,Calvin Klein,9/30/13,Pull and Stage for VAS,8316,24,10114030
10/1/13 13:43,Calvin Klein,9/30/13,Putaway Pallets,104,6,10114030
10/1/13 13:43,Calvin Klein,9/30/13,Receive Cartons,3744,26.5,10114030
10/1/13 13:44,Calvin Klein,9/30/13,Scan and Palletize Cartons,13059,70,10114030
10/1/13 13:46,Calvin Klein,9/30/13,Ship Cartons,5779,30,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Box Cutting and Disposal,564,8,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Bulk Pull Cartons,5115,30,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Bulk Pull GOH,781,8,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Bulk Pull Pallets,396,20,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Cycle Counting,155,2,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Housekeeping,0,25,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Label Cartons,9128,112,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Pack and Hold Pallets,865,54,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Pick/Pack GOH,915,8,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Pull and Stage for VAS,6464,4,10114030
10/3/13 8:54,Calvin Klein,10/1/13,Putaway GOH,5988,6.25,10114030
10/3/13 8:54,Calvin Klein,10/1/13,Putaway Pallets,210,12.5,10114030
10/3/13 8:54,Calvin Klein,10/1/13,Receive Cartons,4919,35,10114030
10/3/13 8:54,Calvin Klein,10/1/13,Receive GOH,9140,11.75,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Scan and Palletize Cartons,13059,70,10114030
10/3/13 8:55,Calvin Klein,10/1/13,Ship Cartons,5779,30,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Box Cutting and Disposal,826,8,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Bulk Pull Cartons,3676,30,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Bulk Pull Pallets,341,20,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Cycle Counting,1552,3,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Housekeeping,0,25,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Label Cartons,9300,126,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Pack and Hold Pallets,865,54,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Pick/Pack GOH,304,8,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Pull and Stage for VAS,5297,4,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Putaway GOH,0,6.25,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Putaway Pallets,70,18.25,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Receive Cartons,4542,77.5,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Scan and Palletize Cartons,13059,70,10114030
10/4/13 8:50,Calvin Klein,10/2/13,Ship Cartons,5779,30,10114030
10/7/13 8:38,Calvin Klein,10/3/13,Bulk Pull Cartons,7175,54,10114030
10/7/13 8:39,Calvin Klein,10/3/13,Bulk Pull GOH,155,4,10114030
10/7/13 8:37,Calvin Klein,10/3/13,Bulk Pull Pallets,517,30,10114030
10/7/13 8:44,Calvin Klein,10/3/13,Cycle Counting,834,11,10114030
10/7/13 8:48,Calvin Klein,10/3/13,Housekeeping,0,25,10114030
10/7/13 8:40,Calvin Klein,10/3/13,Label Cartons,15312,118,10114030
10/7/13 8:43,Calvin Klein,10/3/13,Pack and Hold Pallets,865,54,10114030
10/7/13 8:43,Calvin Klein,10/3/13,Pick/Pack GOH,158,4,10114030
10/7/13 8:43,Calvin Klein,10/3/13,Scan and Palletize Cartons,13059,70,10114030
10/7/13 8:44,Calvin Klein,10/3/13,Ship Cartons,5779,30,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Box Cutting and Disposal,988,8,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Bulk Pull Cartons,32690,30,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Bulk Pull GOH,1003,8,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Bulk Pull Pallets,421,30,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Cycle Counting,163,12,10114030
10/8/13 9:37,Calvin Klein,10/4/13,Housekeeping,0,25,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Label Cartons,11334,138.25,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Pack and Hold Pallets,240,14,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Pull and Stage for VAS,13320,8,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Putaway Cartons,2500,16,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Receive Cartons,9569,70,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Receive GOH,1284,2,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Scan and Palletize Cartons,1803,9,10114030
10/8/13 9:36,Calvin Klein,10/4/13,Ship Cartons,20570,100,10114030
10/10/13 11:15,Calvin Klein,10/7/13,Box Cutting and Disposal,705,8,10114030
10/10/13 11:12,Calvin Klein,10/7/13,Bulk Pull Cartons,4689,30,10114030
10/10/13 11:12,Calvin Klein,10/7/13,Bulk Pull GOH,527,8,10114030
10/10/13 11:09,Calvin Klein,10/7/13,Bulk Pull Pallets,520,30,10114030
10/10/13 11:14,Calvin Klein,10/7/13,Cycle Counting,114,1,10114030
10/10/13 11:16,Calvin Klein,10/7/13,Housekeeping,0,27.5,10114030
10/10/13 11:12,Calvin Klein,10/7/13,Label Cartons,11820,152,10114030
10/10/13 11:13,Calvin Klein,10/7/13,Pack and Hold Pallets,800,46,10114030
10/10/13 11:13,Calvin Klein,10/7/13,Pick/Pack GOH,717,8,10114030
10/10/13 11:16,Calvin Klein,10/7/13,Pull and Stage for VAS,13654,16,10114030
10/10/13 11:08,Calvin Klein,10/7/13,Putaway Cartons,1916,12,10114030
10/10/13 11:08,Calvin Klein,10/7/13,Putaway Pallets,92,5,10114030
10/10/13 11:06,Calvin Klein,10/7/13,Receive Cartons,81,1,10114030
10/10/13 11:07,Calvin Klein,10/7/13,Receive GOH,0,2,10114030
10/10/13 11:13,Calvin Klein,10/7/13,Scan and Palletize Cartons,7864,40,10114030
10/10/13 11:14,Calvin Klein,10/7/13,Ship Cartons,13066,65,10114030
10/10/13 11:40,Calvin Klein,10/8/13,Box Cutting and Disposal,408,8,10114030
10/10/13 11:35,Calvin Klein,10/8/13,Bulk Pull Cartons,5836,48,10114030
10/10/13 11:36,Calvin Klein,10/8/13,Bulk Pull GOH,527,8,10114030
10/10/13 11:35,Calvin Klein,10/8/13,Bulk Pull Pallets,182,10,10114030
10/10/13 11:39,Calvin Klein,10/8/13,Cycle Counting,262,2,10114030
10/10/13 11:42,Calvin Klein,10/8/13,Housekeeping,0,27.5,10114030
10/10/13 11:36,Calvin Klein,10/8/13,Label Cartons,8600,154,10114030
10/10/13 11:37,Calvin Klein,10/8/13,Pack and Hold Pallets,850,53,10114030
10/10/13 11:36,Calvin Klein,10/8/13,Pick/Pack GOH,739,8,10114030
10/10/13 11:40,Calvin Klein,10/8/13,Pull and Stage for VAS,11232,8.25,10114030
10/10/13 11:34,Calvin Klein,10/8/13,Putaway Cartons,91,2,10114030
10/10/13 11:34,Calvin Klein,10/8/13,Putaway Pallets,109,8,10114030
10/10/13 11:33,Calvin Klein,10/8/13,Receive Cartons,3060,28,10114030
10/10/13 11:34,Calvin Klein,10/8/13,Receive GOH,0,2,10114030
10/10/13 11:37,Calvin Klein,10/8/13,Scan and Palletize Cartons,7579,40,10114030
10/10/13 11:37,Calvin Klein,10/8/13,Ship Cartons,3877,20,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Box Cutting and Disposal,1989,3,10114030
10/10/13 12:02,Calvin Klein,10/9/13,Bulk Pull Cartons,11158,60,10114030
10/10/13 11:59,Calvin Klein,10/9/13,Bulk Pull Pallets,265,16,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Cycle Counting,408,8,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Label Cartons,4877,64,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Pack and Hold Pallets,10653,52,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Pick/Pack GOH,205,20,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Pull and Stage for VAS,0,31,10114030
10/10/13 11:58,Calvin Klein,10/9/13,Putaway Cartons,800,5,10114030
10/10/13 11:57,Calvin Klein,10/9/13,Putaway Pallets,107,6,10114030
10/10/13 11:56,Calvin Klein,10/9/13,Receive Cartons,6823,46.5,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Scan and Palletize Cartons,4939,25,10114030
10/10/13 12:05,Calvin Klein,10/9/13,Ship Pallets,262,2,10114030
10/11/13 14:00,Calvin Klein,10/10/13,Box Cutting and Disposal,408,8,10114030
10/11/13 13:59,Calvin Klein,10/10/13,Bulk Pull Cartons,3807,30,10114030
10/11/13 13:59,Calvin Klein,10/10/13,Bulk Pull GOH,1405,8,10114030
10/11/13 13:59,Calvin Klein,10/10/13,Bulk Pull Pallets,206,10,10114030
10/11/13 14:00,Calvin Klein,10/10/13,Housekeeping,0,31,10114030
10/11/13 13:59,Calvin Klein,10/10/13,Label Cartons,7047,98,10114030
